,Rating_Multi
37491,1
37492,2
37493,1
37494,2
37495,2
37496,1
37497,1
37498,2
37499,1
37500,1
37501,1
37502,1
37503,2
37504,2
37505,1
37506,1
37507,1
37508,1
37509,2
37510,1
37511,2
37512,2
37513,1
37514,0
37515,1
37516,2
37517,2
37518,1
37519,0
37520,2
37521,1
37522,1
37523,1
37524,1
37525,0
37526,1
37527,1
37528,2
37529,2
37530,2
37531,0
37532,1
37533,1
37534,1
37535,1
37536,1
37537,1
37538,2
37539,0
37540,1
37541,2
37542,1
37543,1
37544,0
37545,2
37546,1
37547,2
37548,1
37549,1
37550,1
37551,2
37552,1
37553,1
37554,1
37555,1
37556,1
37557,2
37558,1
37559,2
37560,1
37561,0
37562,1
37563,2
37564,1
37565,1
37566,1
37567,1
37568,1
37569,2
37570,2
37571,2
37572,2
37573,1
37574,2
37575,2
37576,1
37577,1
37578,1
37579,1
37580,2
37581,1
37582,1
37583,1
37584,1
37585,1
37586,2
37587,2
37588,2
37589,0
37590,1
37591,1
37592,1
37593,1
37594,0
37595,1
37596,0
37597,1
37598,1
37599,1
37600,1
37601,1
37602,1
37603,1
37604,2
37605,2
37606,1
37607,1
37608,1
37609,2
37610,1
37611,1
37612,2
37613,1
37614,2
37615,1
37616,1
37617,1
37618,1
37619,1
37620,2
37621,2
37622,1
37623,1
37624,1
37625,2
37626,2
37627,2
37628,2
37629,2
37630,1
37631,1
37632,1
37633,2
37634,1
37635,2
37636,2
37637,1
37638,2
37639,1
37640,2
37641,2
37642,1
37643,2
37644,1
37645,1
37646,2
37647,2
37648,1
37649,2
37650,1
37651,1
37652,1
37653,2
37654,2
37655,2
37656,1
37657,1
37658,1
37659,2
37660,2
37661,1
37662,2
37663,2
37664,2
37665,1
37666,2
37667,1
37668,1
37669,1
37670,1
37671,1
37672,1
37673,2
37674,1
37675,1
37676,1
37677,1
37678,2
37679,2
37680,2
37681,2
37682,2
37683,1
37684,1
37685,1
37686,1
37687,0
37688,1
37689,1
37690,1
37691,1
37692,2
37693,1
37694,1
37695,0
37696,2
37697,1
37698,2
37699,2
37700,1
37701,1
37702,1
37703,1
37704,1
37705,0
37706,1
37707,1
37708,2
37709,0
37710,1
37711,1
37712,1
37713,1
37714,1
37715,1
37716,2
37717,2
37718,2
37719,1
37720,1
37721,1
37722,1
37723,1
37724,1
37725,1
37726,0
37727,1
37728,0
37729,2
37730,2
37731,1
37732,1
37733,1
37734,1
37735,2
37736,0
37737,1
37738,2
37739,1
37740,2
37741,1
37742,2
37743,2
37744,1
37745,1
37746,2
37747,0
37748,2
37749,2
37750,1
37751,2
37752,2
37753,1
37754,2
37755,1
37756,0
37757,2
37758,2
37759,1
37760,1
37761,2
37762,2
37763,1
37764,1
37765,1
37766,1
37767,2
37768,2
37769,1
37770,1
37771,1
37772,2
37773,2
37774,2
37775,2
37776,2
37777,1
37778,2
37779,2
37780,1
37781,1
37782,1
37783,1
37784,2
37785,2
37786,0
37787,1
37788,1
37789,1
37790,2
37791,2
37792,1
37793,1
37794,1
37795,1
37796,1
37797,1
37798,1
37799,2
37800,1
37801,1
37802,1
37803,1
37804,1
37805,2
37806,1
37807,0
37808,1
37809,1
37810,2
37811,2
37812,2
37813,2
37814,1
37815,2
37816,1
37817,1
37818,2
37819,1
37820,1
37821,0
37822,1
37823,1
37824,1
37825,2
37826,2
37827,1
37828,2
37829,1
37830,1
37831,1
37832,2
37833,1
37834,2
37835,2
37836,1
37837,2
37838,2
37839,2
37840,1
37841,1
37842,1
37843,1
37844,1
37845,2
37846,0
37847,2
37848,1
37849,1
37850,2
37851,2
37852,1
37853,2
37854,2
37855,1
37856,0
37857,1
37858,1
37859,0
37860,1
37861,2
37862,1
37863,1
37864,1
37865,1
37866,0
37867,1
37868,1
37869,2
37870,2
37871,1
37872,2
37873,1
37874,1
37875,2
37876,2
37877,1
37878,1
37879,1
37880,1
37881,1
37882,2
37883,2
37884,2
37885,1
37886,2
37887,1
37888,1
37889,2
37890,1
37891,1
37892,1
37893,1
37894,2
37895,1
37896,2
37897,1
37898,2
37899,2
37900,1
37901,1
37902,1
37903,2
37904,1
37905,1
37906,1
37907,1
37908,1
37909,1
37910,2
37911,1
37912,1
37913,1
37914,1
37915,0
37916,2
37917,1
37918,2
37919,1
37920,1
37921,1
37922,1
37923,2
37924,1
37925,2
37926,1
37927,1
37928,1
37929,1
37930,2
37931,1
37932,2
37933,1
37934,1
37935,2
37936,1
37937,2
37938,2
37939,2
37940,2
37941,2
37942,2
37943,2
37944,1
37945,2
37946,0
37947,0
37948,2
37949,2
37950,1
37951,2
37952,1
37953,1
37954,2
37955,1
37956,2
37957,1
37958,2
37959,1
37960,1
37961,1
37962,1
37963,2
37964,0
37965,1
37966,1
37967,2
37968,1
37969,1
37970,1
37971,0
37972,1
37973,2
37974,1
37975,2
37976,2
37977,2
37978,1
37979,1
37980,0
37981,1
37982,2
37983,2
37984,1
37985,0
37986,2
37987,2
37988,2
37989,1
37990,1
37991,2
37992,1
37993,1
37994,1
37995,1
37996,1
37997,2
37998,2
37999,0
38000,1
38001,1
38002,2
38003,2
38004,2
38005,1
38006,1
38007,1
38008,1
38009,1
38010,2
38011,1
38012,1
38013,2
38014,1
38015,1
38016,0
38017,1
38018,2
38019,2
38020,1
38021,2
38022,2
38023,1
38024,1
38025,2
38026,1
38027,0
38028,1
38029,0
38030,2
38031,2
38032,2
38033,2
38034,1
38035,1
38036,1
38037,1
38038,1
38039,2
38040,1
38041,1
38042,2
38043,1
38044,1
38045,1
38046,2
38047,1
38048,1
38049,2
38050,1
38051,1
38052,2
38053,1
38054,2
38055,1
38056,1
38057,1
38058,1
38059,1
38060,1
38061,1
38062,1
38063,1
38064,1
38065,2
38066,1
38067,2
38068,1
38069,1
38070,2
38071,1
38072,1
38073,2
38074,0
38075,0
38076,2
38077,1
38078,2
38079,1
38080,2
38081,1
38082,1
38083,1
38084,1
38085,1
38086,2
38087,1
38088,2
38089,2
38090,1
38091,1
38092,2
38093,2
38094,1
38095,2
38096,0
38097,1
38098,1
38099,1
38100,1
38101,2
38102,2
38103,1
38104,1
38105,2
38106,2
38107,1
38108,1
38109,2
38110,2
38111,1
38112,2
38113,1
38114,1
38115,1
38116,1
38117,2
38118,1
38119,2
38120,2
38121,1
38122,1
38123,1
38124,1
38125,1
38126,2
38127,2
38128,1
38129,2
38130,1
38131,1
38132,2
38133,1
38134,1
38135,2
38136,1
38137,1
38138,2
38139,1
38140,1
38141,2
38142,1
38143,2
38144,1
38145,1
38146,2
38147,2
38148,1
38149,0
38150,2
38151,1
38152,1
38153,1
38154,1
38155,1
38156,2
38157,1
38158,1
38159,1
38160,2
38161,1
38162,2
38163,1
38164,1
38165,2
38166,1
38167,1
38168,1
38169,0
38170,2
38171,2
38172,2
38173,1
38174,1
38175,2
38176,0
38177,1
38178,1
38179,1
38180,1
38181,2
38182,2
38183,2
38184,1
38185,1
38186,1
38187,1
38188,2
38189,1
38190,1
38191,2
38192,1
38193,2
38194,2
38195,1
38196,1
38197,1
38198,2
38199,2
38200,2
38201,2
38202,1
38203,2
38204,2
38205,1
38206,1
38207,2
38208,1
38209,1
38210,1
38211,2
38212,1
38213,2
38214,2
38215,2
38216,1
38217,1
38218,1
38219,1
38220,1
38221,1
38222,2
38223,2
38224,1
38225,1
38226,2
38227,2
38228,1
38229,2
38230,2
38231,1
38232,2
38233,1
38234,1
38235,1
38236,2
38237,2
38238,1
38239,2
38240,1
38241,1
38242,1
38243,2
38244,2
38245,1
38246,1
38247,2
38248,1
38249,2
38250,2
38251,1
38252,1
38253,2
38254,1
38255,2
38256,2
38257,1
38258,1
38259,2
38260,2
38261,0
38262,1
38263,2
38264,0
38265,1
38266,2
38267,2
38268,1
38269,2
38270,1
38271,1
38272,1
38273,2
38274,1
38275,2
38276,1
38277,1
38278,2
38279,2
38280,1
38281,2
38282,2
38283,1
38284,1
38285,1
38286,2
38287,0
38288,1
38289,0
38290,1
38291,1
38292,2
38293,1
38294,2
38295,1
38296,2
38297,2
38298,2
38299,2
38300,1
38301,0
38302,1
38303,1
38304,2
38305,2
38306,2
38307,1
38308,1
38309,1
38310,1
38311,1
38312,1
38313,1
38314,2
38315,2
38316,1
38317,2
38318,2
38319,2
38320,1
38321,2
38322,1
38323,2
38324,1
38325,1
38326,2
38327,2
38328,1
38329,1
38330,2
38331,1
38332,1
38333,2
38334,2
38335,1
38336,2
38337,2
38338,1
38339,2
38340,2
38341,2
38342,1
38343,1
38344,2
38345,1
38346,1
38347,1
38348,1
38349,1
38350,2
38351,2
38352,1
38353,1
38354,0
38355,1
38356,1
38357,1
38358,2
38359,0
38360,2
38361,1
38362,1
38363,1
38364,1
38365,1
38366,1
38367,1
38368,2
38369,0
38370,2
38371,1
38372,2
38373,2
38374,1
38375,1
38376,1
38377,2
38378,2
38379,1
38380,2
38381,1
38382,1
38383,1
38384,2
38385,1
38386,2
38387,1
38388,2
38389,1
38390,1
38391,1
38392,1
38393,2
38394,1
38395,2
38396,1
38397,1
38398,1
38399,1
38400,1
38401,1
38402,1
38403,2
38404,0
38405,1
38406,1
38407,1
38408,2
38409,1
38410,1
38411,2
38412,2
38413,1
38414,1
38415,1
38416,2
38417,2
38418,1
38419,2
38420,2
38421,1
38422,2
38423,2
38424,1
38425,2
38426,2
38427,2
38428,2
38429,2
38430,1
38431,1
38432,0
38433,1
38434,1
38435,1
38436,1
38437,1
38438,1
38439,2
38440,1
38441,2
38442,1
38443,2
38444,1
38445,1
38446,1
38447,2
38448,2
38449,1
38450,2
38451,2
38452,1
38453,2
38454,1
38455,2
38456,1
38457,1
38458,2
38459,1
38460,2
38461,2
38462,1
38463,1
38464,2
38465,2
38466,2
38467,1
38468,1
38469,1
38470,1
38471,2
38472,1
38473,2
38474,2
38475,1
38476,1
38477,1
38478,1
38479,1
38480,1
38481,1
38482,0
38483,1
38484,2
38485,1
38486,2
38487,1
38488,1
38489,1
38490,2
38491,1
38492,1
38493,1
38494,2
38495,1
38496,1
38497,2
38498,2
38499,1
38500,1
38501,1
38502,1
38503,1
38504,2
38505,1
38506,1
38507,1
38508,1
38509,2
38510,1
38511,2
38512,1
38513,1
38514,1
38515,2
38516,1
38517,1
38518,1
38519,1
38520,1
38521,0
38522,2
38523,2
38524,1
38525,2
38526,0
38527,1
38528,1
38529,2
38530,2
38531,1
38532,1
38533,1
38534,2
38535,1
38536,2
38537,1
38538,2
38539,2
38540,1
38541,1
38542,1
38543,2
38544,1
38545,2
38546,1
38547,1
38548,1
38549,2
38550,1
38551,0
38552,1
38553,1
38554,2
38555,2
38556,1
38557,1
38558,2
38559,2
38560,1
38561,0
38562,1
38563,1
38564,1
38565,1
38566,0
38567,2
38568,1
38569,0
38570,2
38571,1
38572,2
38573,1
38574,2
38575,2
38576,1
38577,1
38578,2
38579,1
38580,1
38581,1
38582,1
38583,2
38584,2
38585,2
38586,0
38587,0
38588,1
38589,1
38590,2
38591,1
38592,1
38593,1
38594,1
38595,2
38596,2
38597,1
38598,1
38599,2
38600,2
38601,1
38602,2
38603,1
38604,0
38605,2
38606,0
38607,1
38608,1
38609,1
38610,1
38611,2
38612,1
38613,1
38614,1
38615,2
38616,1
38617,2
38618,1
38619,2
38620,2
38621,2
38622,2
38623,1
38624,1
38625,1
38626,2
38627,2
38628,1
38629,2
38630,2
38631,1
38632,1
38633,0
38634,1
38635,2
38636,1
38637,1
38638,2
38639,1
38640,2
38641,2
38642,2
38643,1
38644,2
38645,1
38646,1
38647,1
38648,1
38649,1
38650,2
38651,2
38652,1
38653,1
38654,2
38655,1
38656,1
38657,1
38658,1
38659,2
38660,1
38661,1
38662,2
38663,2
38664,1
38665,2
38666,2
38667,2
38668,1
38669,1
38670,1
38671,2
38672,2
38673,1
38674,1
38675,1
38676,2
38677,2
38678,1
38679,1
38680,0
38681,1
38682,1
38683,1
38684,1
38685,2
38686,2
38687,2
38688,1
38689,2
38690,1
38691,1
38692,1
38693,1
38694,1
38695,2
38696,0
38697,2
38698,2
38699,1
38700,1
38701,2
38702,1
38703,2
38704,2
38705,1
38706,2
38707,1
38708,1
38709,2
38710,1
38711,2
38712,1
38713,1
38714,1
38715,2
38716,1
38717,1
38718,0
38719,1
38720,1
38721,1
38722,2
38723,1
38724,1
38725,2
38726,0
38727,1
38728,2
38729,1
38730,1
38731,2
38732,0
38733,1
38734,1
38735,0
38736,1
38737,2
38738,2
38739,1
38740,2
38741,1
38742,1
38743,1
38744,2
38745,1
38746,1
38747,1
38748,2
38749,0
38750,1
38751,2
38752,1
38753,1
38754,1
38755,1
38756,1
38757,2
38758,2
38759,1
38760,1
38761,0
38762,1
38763,2
38764,1
38765,1
38766,1
38767,2
38768,1
38769,1
38770,1
38771,2
38772,1
38773,1
38774,2
38775,1
38776,2
38777,2
38778,1
38779,2
38780,0
38781,1
38782,2
38783,1
38784,1
38785,1
38786,0
38787,2
38788,2
38789,2
38790,1
38791,1
38792,1
38793,1
38794,1
38795,1
38796,2
38797,1
38798,1
38799,2
38800,1
38801,0
38802,1
38803,1
38804,0
38805,1
38806,1
38807,1
38808,2
38809,1
38810,0
38811,1
38812,1
38813,1
38814,2
38815,1
38816,2
38817,1
38818,1
38819,1
38820,1
38821,1
38822,2
38823,1
38824,2
38825,2
38826,2
38827,1
38828,1
38829,1
38830,1
38831,1
38832,1
38833,1
38834,2
38835,2
38836,0
38837,1
38838,0
38839,0
38840,1
38841,2
38842,2
38843,1
38844,1
38845,1
38846,2
38847,2
38848,1
38849,2
38850,1
38851,2
38852,1
38853,2
38854,1
38855,1
38856,2
38857,1
38858,2
38859,1
38860,1
38861,1
38862,1
38863,1
38864,2
38865,1
38866,1
38867,1
38868,1
38869,1
38870,1
38871,0
38872,2
38873,2
38874,1
38875,1
38876,1
38877,1
38878,1
38879,2
38880,2
38881,1
38882,2
38883,1
38884,2
38885,1
38886,1
38887,1
38888,2
38889,1
38890,1
38891,0
38892,2
38893,1
38894,0
38895,1
38896,1
38897,1
38898,1
38899,1
38900,1
38901,2
38902,2
38903,2
38904,1
38905,2
38906,2
38907,2
38908,1
38909,2
38910,2
38911,1
38912,1
38913,2
38914,1
38915,1
38916,1
38917,1
38918,1
38919,2
38920,1
38921,1
38922,0
38923,2
38924,1
38925,1
38926,1
38927,2
38928,2
38929,1
38930,2
38931,2
38932,2
38933,1
38934,2
38935,1
38936,2
38937,1
38938,1
38939,1
38940,1
38941,2
38942,2
38943,2
38944,1
38945,2
38946,0
38947,1
38948,1
38949,2
38950,2
38951,2
38952,1
38953,1
38954,2
38955,2
38956,2
38957,2
38958,1
38959,1
38960,2
38961,1
38962,1
38963,1
38964,1
38965,2
38966,1
38967,1
38968,2
38969,1
38970,2
38971,1
38972,1
38973,2
38974,2
38975,2
38976,2
38977,2
38978,2
38979,1
38980,1
38981,2
38982,1
38983,2
38984,2
38985,2
38986,2
38987,1
38988,2
38989,2
38990,2
38991,1
38992,2
38993,2
38994,2
38995,1
38996,1
38997,0
38998,2
38999,1
39000,1
39001,1
39002,2
39003,1
39004,1
39005,2
39006,1
39007,1
39008,2
39009,2
39010,1
39011,1
39012,1
39013,1
39014,1
39015,1
39016,1
39017,2
39018,1
39019,2
39020,2
39021,1
39022,1
39023,2
39024,1
39025,0
39026,2
39027,2
39028,2
39029,1
39030,1
39031,2
39032,2
39033,1
39034,2
39035,1
39036,1
39037,1
39038,1
39039,0
39040,2
39041,1
39042,1
39043,1
39044,2
39045,1
39046,2
39047,1
39048,2
39049,1
39050,2
39051,2
39052,1
39053,1
39054,2
39055,2
39056,1
39057,1
39058,1
39059,1
39060,2
39061,2
39062,1
39063,2
39064,1
39065,1
39066,1
39067,2
39068,1
39069,0
39070,2
39071,1
39072,0
39073,1
39074,1
39075,1
39076,2
39077,2
39078,1
39079,2
39080,1
39081,1
39082,2
39083,1
39084,1
39085,0
39086,1
39087,2
39088,1
39089,1
39090,1
39091,1
39092,1
39093,0
39094,1
39095,1
39096,2
39097,1
39098,1
39099,1
39100,1
39101,1
39102,1
39103,1
39104,0
39105,2
39106,1
39107,1
39108,2
39109,1
39110,1
39111,1
39112,1
39113,1
39114,1
39115,1
39116,0
39117,2
39118,2
39119,2
39120,2
39121,2
39122,2
39123,1
39124,2
39125,1
39126,1
39127,2
39128,1
39129,2
39130,1
39131,1
39132,1
39133,1
39134,2
39135,1
39136,1
39137,0
39138,1
39139,2
39140,1
39141,2
39142,1
39143,1
39144,2
39145,1
39146,1
39147,1
39148,1
39149,1
39150,2
39151,1
39152,1
39153,2
39154,1
39155,2
39156,2
39157,1
39158,1
39159,2
39160,2
39161,1
39162,1
39163,2
39164,2
39165,2
39166,1
39167,2
39168,2
39169,2
39170,1
39171,2
39172,1
39173,1
39174,2
39175,1
39176,1
39177,2
39178,0
39179,1
39180,2
39181,1
39182,2
39183,1
39184,1
39185,2
39186,2
39187,0
39188,2
39189,1
39190,1
39191,1
39192,2
39193,1
39194,0
39195,2
39196,2
39197,1
39198,1
39199,2
39200,2
39201,2
39202,1
39203,1
39204,2
39205,1
39206,2
39207,2
39208,1
39209,2
39210,2
39211,2
39212,1
39213,1
39214,2
39215,1
39216,0
39217,2
39218,2
39219,1
39220,1
39221,1
39222,1
39223,2
39224,1
39225,2
39226,1
39227,1
39228,2
39229,2
39230,1
39231,1
39232,1
39233,2
39234,1
39235,0
39236,2
39237,2
39238,1
39239,2
39240,1
39241,1
39242,1
39243,1
39244,0
39245,2
39246,1
39247,0
39248,1
39249,1
39250,1
39251,1
39252,1
39253,0
39254,2
39255,1
39256,2
39257,1
39258,2
39259,2
39260,1
39261,2
39262,1
39263,2
39264,1
39265,1
39266,1
39267,2
39268,1
39269,1
39270,2
39271,2
39272,1
39273,2
39274,1
39275,2
39276,2
39277,2
39278,2
39279,1
39280,1
39281,1
39282,1
39283,2
39284,2
39285,1
39286,1
39287,1
39288,2
39289,2
39290,2
39291,1
39292,1
39293,1
39294,1
39295,2
39296,1
39297,1
39298,2
39299,2
39300,1
39301,1
39302,1
39303,2
39304,1
39305,1
39306,1
39307,1
39308,0
39309,1
39310,1
39311,1
39312,2
39313,1
39314,0
39315,2
39316,1
39317,1
39318,2
39319,1
39320,1
39321,2
39322,1
39323,2
39324,1
39325,1
39326,1
39327,1
39328,1
39329,2
39330,2
39331,1
39332,2
39333,1
39334,2
39335,2
39336,1
39337,1
39338,1
39339,1
39340,1
39341,2
39342,1
39343,1
39344,1
39345,1
39346,2
39347,2
39348,0
39349,1
39350,1
39351,1
39352,2
39353,1
39354,1
39355,1
39356,2
39357,1
39358,0
39359,1
39360,2
39361,1
39362,1
39363,0
39364,1
39365,2
39366,1
39367,1
39368,2
39369,2
39370,2
39371,1
39372,1
39373,1
39374,1
39375,1
39376,2
39377,1
39378,1
39379,2
39380,2
39381,0
39382,1
39383,1
39384,1
39385,2
39386,2
39387,1
39388,1
39389,1
39390,2
39391,1
39392,1
39393,1
39394,2
39395,1
39396,2
39397,1
39398,1
39399,2
39400,1
39401,1
39402,1
39403,1
39404,1
39405,1
39406,1
39407,1
39408,1
39409,1
39410,1
39411,2
39412,1
39413,1
39414,1
39415,1
39416,2
39417,2
39418,1
39419,1
39420,2
39421,2
39422,1
39423,1
39424,1
39425,2
39426,1
39427,1
39428,0
39429,1
39430,1
39431,1
39432,1
39433,2
39434,1
39435,2
39436,2
39437,2
39438,2
39439,1
39440,2
39441,1
39442,1
39443,1
39444,2
39445,1
39446,2
39447,2
39448,1
39449,1
39450,2
39451,2
39452,1
39453,1
39454,2
39455,1
39456,1
39457,2
39458,1
39459,2
39460,2
39461,2
39462,1
39463,1
39464,2
39465,1
39466,1
39467,1
39468,1
39469,2
39470,2
39471,1
39472,1
39473,2
39474,1
39475,1
39476,2
39477,2
39478,1
39479,2
39480,1
39481,2
39482,1
39483,2
39484,1
39485,2
39486,0
39487,2
39488,1
39489,1
39490,2
39491,2
39492,1
39493,1
39494,1
39495,1
39496,1
39497,1
39498,1
39499,1
39500,1
39501,2
39502,2
39503,1
39504,2
39505,2
39506,1
39507,2
39508,1
39509,1
39510,1
39511,2
39512,2
39513,2
39514,0
39515,2
39516,1
39517,1
39518,2
39519,2
39520,1
39521,1
39522,1
39523,2
39524,2
39525,1
39526,1
39527,1
39528,1
39529,1
39530,2
39531,2
39532,2
39533,1
39534,2
39535,1
39536,2
39537,1
39538,2
39539,0
39540,1
39541,1
39542,1
39543,1
39544,2
39545,0
39546,1
39547,1
39548,2
39549,1
39550,1
39551,2
39552,1
39553,1
39554,1
39555,1
39556,1
39557,1
39558,2
39559,1
39560,1
39561,2
39562,1
39563,2
39564,2
39565,1
39566,1
39567,1
39568,1
39569,2
39570,2
39571,1
39572,2
39573,1
39574,2
39575,2
39576,1
39577,1
39578,1
39579,2
39580,2
39581,2
39582,2
39583,1
39584,1
39585,2
39586,0
39587,2
39588,1
39589,1
39590,1
39591,2
39592,0
39593,2
39594,1
39595,2
39596,1
39597,0
39598,1
39599,2
39600,1
39601,1
39602,2
39603,1
39604,1
39605,1
39606,1
39607,2
39608,0
39609,2
39610,1
39611,2
39612,1
39613,2
39614,1
39615,2
39616,2
39617,2
39618,1
39619,1
39620,1
39621,2
39622,1
39623,1
39624,1
39625,1
39626,1
39627,1
39628,1
39629,2
39630,2
39631,2
39632,2
39633,1
39634,2
39635,1
39636,1
39637,1
39638,1
39639,0
39640,2
39641,1
39642,2
39643,1
39644,1
39645,2
39646,1
39647,1
39648,1
39649,1
39650,1
39651,1
39652,2
39653,2
39654,1
39655,2
39656,1
39657,1
39658,1
39659,1
39660,1
39661,1
39662,2
39663,0
39664,1
39665,1
39666,1
39667,2
39668,1
39669,1
39670,1
39671,1
39672,1
39673,1
39674,1
39675,1
39676,1
39677,1
39678,1
39679,1
39680,1
39681,1
39682,1
39683,1
39684,1
39685,1
39686,1
39687,1
39688,1
39689,1
39690,1
39691,1
39692,1
39693,1
39694,2
39695,1
39696,1
39697,1
39698,1
39699,2
39700,1
39701,1
39702,1
39703,1
39704,2
39705,1
39706,1
39707,1
39708,1
39709,1
39710,1
39711,1
39712,1
39713,2
39714,2
39715,1
39716,2
39717,1
39718,1
39719,1
39720,1
39721,2
39722,1
39723,1
39724,2
39725,1
39726,1
39727,0
39728,1
39729,1
39730,1
39731,2
39732,0
39733,2
39734,1
39735,1
39736,1
39737,1
39738,1
39739,2
39740,2
39741,1
39742,1
39743,2
39744,1
39745,1
39746,2
39747,2
39748,1
39749,1
39750,1
39751,1
39752,2
39753,2
39754,2
39755,1
39756,2
39757,0
39758,1
39759,1
39760,1
39761,1
39762,0
39763,1
39764,1
39765,2
39766,1
39767,1
39768,1
39769,1
39770,1
39771,2
39772,1
39773,1
39774,1
39775,1
39776,1
39777,1
39778,1
39779,2
39780,1
39781,1
39782,2
39783,1
39784,1
39785,0
39786,1
39787,1
39788,2
39789,1
39790,1
39791,1
39792,2
39793,1
39794,1
39795,0
39796,1
39797,2
39798,2
39799,0
39800,2
39801,2
39802,1
39803,2
39804,2
39805,2
39806,1
39807,2
39808,1
39809,2
39810,2
39811,2
39812,2
39813,2
39814,2
39815,2
39816,2
39817,2
39818,2
39819,1
39820,1
39821,2
39822,2
39823,2
39824,2
39825,2
39826,1
39827,2
39828,2
39829,2
39830,2
39831,2
39832,2
39833,2
39834,1
39835,2
39836,2
39837,2
39838,2
39839,1
39840,2
39841,2
39842,2
39843,2
39844,1
39845,1
39846,1
39847,2
39848,2
39849,1
39850,1
39851,2
39852,2
39853,1
39854,2
39855,2
39856,2
39857,2
39858,2
39859,2
39860,1
39861,1
39862,2
39863,2
39864,2
39865,2
39866,1
39867,2
39868,2
39869,2
39870,2
39871,1
39872,2
39873,1
39874,2
39875,1
39876,2
39877,1
39878,2
39879,1
39880,2
39881,2
39882,2
39883,1
39884,1
39885,1
39886,2
39887,2
39888,2
39889,2
39890,2
39891,1
39892,1
39893,2
39894,2
39895,2
39896,2
39897,1
39898,2
39899,1
39900,1
39901,2
39902,1
39903,1
39904,2
39905,1
39906,1
39907,2
39908,1
39909,2
39910,1
39911,2
39912,2
39913,2
39914,2
39915,1
39916,1
39917,2
39918,2
39919,2
39920,2
39921,2
39922,2
39923,2
39924,1
39925,2
39926,2
39927,1
39928,2
39929,2
39930,1
39931,2
39932,1
39933,1
39934,1
39935,1
39936,1
39937,1
39938,2
39939,2
39940,2
39941,2
39942,1
39943,2
39944,1
39945,1
39946,1
39947,2
39948,1
39949,1
39950,1
39951,1
39952,1
39953,1
39954,1
39955,1
39956,2
39957,2
39958,2
39959,1
39960,2
39961,2
39962,1
39963,2
39964,1
39965,2
39966,1
39967,2
39968,2
39969,2
39970,1
39971,2
39972,2
39973,2
39974,1
39975,2
39976,1
39977,2
39978,2
39979,2
39980,1
39981,2
39982,1
39983,1
39984,2
39985,2
39986,2
39987,2
39988,2
39989,2
39990,2
39991,2
39992,2
39993,2
39994,2
39995,1
39996,2
39997,2
39998,2
39999,2
40000,2
40001,2
40002,2
40003,2
40004,1
40005,2
40006,2
40007,2
40008,2
40009,1
40010,2
40011,1
40012,1
40013,2
40014,2
40015,2
40016,1
40017,1
40018,2
40019,2
40020,2
40021,2
40022,2
40023,2
40024,2
40025,2
40026,2
40027,2
40028,2
40029,2
40030,2
40031,1
40032,2
40033,1
40034,2
40035,1
40036,2
40037,2
40038,2
40039,2
40040,2
40041,1
40042,1
40043,2
40044,2
40045,1
40046,1
40047,2
40048,2
40049,2
40050,1
40051,1
40052,1
40053,1
40054,2
40055,2
40056,2
40057,2
40058,2
40059,2
40060,2
40061,2
40062,1
40063,1
40064,2
40065,2
40066,2
40067,2
40068,2
40069,2
40070,2
40071,2
40072,1
40073,2
40074,2
40075,2
40076,2
40077,1
40078,2
40079,2
40080,2
40081,1
40082,2
40083,2
40084,2
40085,2
40086,2
40087,2
40088,1
40089,2
40090,2
40091,2
40092,2
40093,1
40094,2
40095,2
40096,2
40097,2
40098,2
40099,2
40100,2
40101,2
40102,1
40103,2
40104,1
40105,2
40106,2
40107,1
40108,2
40109,2
40110,2
40111,1
40112,1
40113,1
40114,1
40115,1
40116,2
40117,1
40118,2
40119,1
40120,1
40121,2
40122,1
40123,1
40124,1
40125,2
40126,1
40127,2
40128,2
40129,2
40130,1
40131,2
40132,2
40133,2
40134,2
40135,1
40136,2
40137,2
40138,1
40139,1
40140,2
40141,2
40142,2
40143,1
40144,1
40145,2
40146,2
40147,2
40148,1
40149,2
40150,2
40151,1
40152,2
40153,2
40154,1
40155,2
40156,1
40157,1
40158,1
40159,1
40160,2
40161,1
40162,2
40163,2
40164,1
40165,1
40166,2
40167,2
40168,2
40169,1
40170,2
40171,1
40172,2
40173,2
40174,1
40175,2
40176,1
40177,2
40178,2
40179,1
40180,2
40181,2
40182,1
40183,1
40184,1
40185,2
40186,1
40187,2
40188,1
40189,1
40190,1
40191,1
40192,1
40193,1
40194,1
40195,2
40196,2
40197,1
40198,1
40199,1
40200,1
40201,2
40202,2
40203,2
40204,1
40205,1
40206,2
40207,1
40208,2
40209,1
40210,2
40211,2
40212,2
40213,1
40214,2
40215,2
40216,2
40217,2
40218,1
40219,1
40220,1
40221,1
40222,2
40223,1
40224,1
40225,2
40226,1
40227,1
40228,2
40229,1
40230,1
40231,1
40232,1
40233,1
40234,1
40235,2
40236,2
40237,1
40238,2
40239,1
40240,1
40241,2
40242,1
40243,0
40244,1
40245,1
40246,0
40247,2
40248,2
40249,2
40250,2
40251,2
40252,2
40253,1
40254,2
40255,2
40256,1
40257,1
40258,2
40259,1
40260,1
40261,1
40262,2
40263,2
40264,1
40265,1
40266,2
40267,2
40268,2
40269,2
40270,2
40271,2
40272,2
40273,2
40274,1
40275,1
40276,1
40277,2
40278,2
40279,2
40280,1
40281,1
40282,1
40283,1
40284,2
40285,2
40286,2
40287,2
40288,2
